N,D,E,Noise,mse
119,269,0.9,0.1,1.9629950993131475
119,269,0.9,0.2,0.3575324897765615
120,320,0.5,0.0,5.874146128770308
120,320,0.5,0.1,2.0833550271248296
120,320,0.5,0.2,0.2765576852257396
120,320,0.6,0.0,6.293968975103699
120,320,0.6,0.1,2.3364513237228035
120,320,0.6,0.2,0.1978602660630226
120,320,0.7,0.0,6.372951206025775
120,320,0.7,0.1,2.6957705798108837
120,320,0.7,0.2,0.4989185452621818
120,320,0.8,0.0,5.766619055760899
120,320,0.8,0.1,2.764406500002865
120,320,0.8,0.2,0.5383977043807029
120,320,0.9,0.0,6.6640963890824345
120,320,0.9,0.1,2.6274767006490265
120,320,0.9,0.2,0.3005354169554763
120,321,0.5,0.0,5.91595571530024
120,321,0.5,0.1,2.391474992385234
120,321,0.5,0.2,0.356806163196774
120,321,0.6,0.0,6.3612556235359
120,321,0.6,0.1,2.20213913443242
120,321,0.6,0.2,0.1505744149536578
120,321,0.7,0.0,6.3612556235359
120,321,0.7,0.1,2.088628834029679
120,321,0.7,0.2,0.3981663769345562
120,321,0.8,0.0,6.455761508432273
120,321,0.8,0.1,2.882049101118982
120,321,0.8,0.2,0.4507571219895272
120,321,0.9,0.0,6.54085981381642
120,321,0.9,0.1,2.20783891996172
120,321,0.9,0.2,0.118400621224481
121,320,0.5,0.0,5.824399345115679
121,320,0.5,0.1,3.47502461027295
121,320,0.5,0.2,0.7359957627070202
121,320,0.6,0.0,5.899247435783375
121,320,0.6,0.1,3.5138298744366017
121,320,0.6,0.2,0.283489576816379
121,320,0.7,0.0,5.896212110690541
121,320,0.7,0.1,2.466450938170011
121,320,0.7,0.2,0.2612919895949002
121,320,0.8,0.0,5.672874663903196
121,320,0.8,0.1,2.370486744863584
121,320,0.8,0.2,0.3530275780347569
121,320,0.9,0.0,5.840315346877172
121,320,0.9,0.1,2.017622444415806
121,320,0.9,0.2,0.4052009085303023
121,321,0.5,0.0,4.574389508182634
121,321,0.5,0.1,2.476340335777339
121,321,0.5,0.2,0.3729673927949477
121,321,0.6,0.0,5.816290436333721
121,321,0.6,0.1,2.618751918202035
121,321,0.6,0.2,0.7403070714971278
121,321,0.7,0.0,5.786787923991596
121,321,0.7,0.1,2.341607701522685
121,321,0.7,0.2,0.4934152402837561
121,321,0.8,0.0,5.856042960554041
121,321,0.8,0.1,2.8432918343472053
121,321,0.8,0.2,0.5790444209978496
121,321,0.9,0.0,6.108785578845901
121,321,0.9,0.1,1.9789590706408104
121,321,0.9,0.2,0.3358699359028314
108,468,0.5,0.0,6.629688520884136
108,468,0.5,0.1,1.8611362007556969
108,468,0.5,0.2,0.0943437376014593
108,468,0.6,0.0,6.930627161632541
108,468,0.6,0.1,1.840767755597822
108,468,0.6,0.2,0.1152621806936942
108,468,0.7,0.0,6.930627161632541
108,468,0.7,0.1,1.640244747807435
108,468,0.7,0.2,0.0760731216586503
108,468,0.8,0.0,6.829623114644478
108,468,0.8,0.1,1.264326561677203
108,468,0.8,0.2,0.1271409731467976
108,468,0.9,0.0,7.188144027190291
108,468,0.9,0.1,1.5823625532307943
108,468,0.9,0.2,0.0927498628539886
108,469,0.5,0.0,6.47731745160536
108,469,0.5,0.1,2.0276658572524617
108,469,0.5,0.2,0.1778172500664947
108,469,0.6,0.0,6.588564090486869
108,469,0.6,0.1,2.2162459622270685
108,469,0.6,0.2,0.0663218954548945
108,469,0.7,0.0,6.588564090486869
108,469,0.7,0.1,1.413112823179686
108,469,0.7,0.2,0.1319040608814585
108,469,0.8,0.0,6.490084188696439
108,469,0.8,0.1,1.8315476216358613
108,469,0.8,0.2,0.1611882901031673
108,469,0.9,0.0,6.490084188696439
108,469,0.9,0.1,1.4518960024397956
108,469,0.9,0.2,0.0130383883995754
109,468,0.5,0.0,6.197415155232389
109,468,0.5,0.1,2.2689525384819174
109,468,0.5,0.2,0.1161223273005127
109,468,0.6,0.0,6.37298161553559
109,468,0.6,0.1,1.3568352553932783
109,468,0.6,0.2,0.34051473689704
109,468,0.7,0.0,6.36537933443368
109,468,0.7,0.1,1.7544505279734697
109,468,0.7,0.2,0.1384500232269552
109,468,0.8,0.0,5.792080427753112
109,468,0.8,0.1,2.0867537438768107
109,468,0.8,0.2,0.2803986280494399
109,468,0.9,0.0,5.821391014459157
109,468,0.9,0.1,1.7484054850051631
109,468,0.9,0.2,0.087885963482627
109,469,0.5,0.0,5.472913961464682
109,469,0.5,0.1,1.4010236855161562
109,469,0.5,0.2,0.319512541625512
109,469,0.6,0.0,5.883426389456661
109,469,0.6,0.1,1.976716676263864
109,469,0.6,0.2,0.2231077538465413
109,469,0.7,0.0,5.934049775534638
109,469,0.7,0.1,1.944238775427582
109,469,0.7,0.2,0.2777779419352484
109,469,0.8,0.0,5.822514404603069
109,469,0.8,0.1,1.778231825254336
109,469,0.8,0.2,0.0457114538219194
109,469,0.9,0.0,5.369153697450428
109,469,0.9,0.1,1.7170154342501591
109,469,0.9,0.2,0.1617514936518738
76,116,0.5,0.0,2.767226268218039
76,116,0.5,0.1,2.748174389968693
76,116,0.5,0.2,0.8341326721547144
76,116,0.6,0.0,2.805039724887356
76,116,0.6,0.1,2.3650691455038526
76,116,0.6,0.2,1.5852520884186792
76,116,0.7,0.0,2.7672262682180406
76,116,0.7,0.1,3.3146699356851226
76,116,0.7,0.2,0.7342016393480044
76,116,0.8,0.0,2.720553704798661
76,116,0.8,0.1,2.6190585289335147
76,116,0.8,0.2,0.5086398246508281
76,116,0.9,0.0,2.668759368362034
76,116,0.9,0.1,3.1897208797992853
76,116,0.9,0.2,0.551147925530211
76,117,0.5,0.0,2.6333871453859565
76,117,0.5,0.1,2.794090934447887
76,117,0.5,0.2,0.9475656515629344
76,117,0.6,0.0,2.6707585147117
76,117,0.6,0.1,2.834762972122716
76,117,0.6,0.2,0.5594911537191347
76,117,0.7,0.0,2.6333871453859565
76,117,0.7,0.1,3.012882867479009
76,117,0.7,0.2,0.7254996891834811
76,117,0.8,0.0,2.5740364908138744
76,117,0.8,0.1,2.2874704451062726
76,117,0.8,0.2,0.8902976085279786
76,117,0.9,0.0,2.5825620982624304
76,117,0.9,0.1,2.711969936860012
76,117,0.9,0.2,0.8352835724175307
77,116,0.5,0.0,5.491523342697039
77,116,0.5,0.1,2.878865789848108
77,116,0.5,0.2,0.9207428515536372
77,116,0.6,0.0,5.580962571243398
77,116,0.6,0.1,2.905029500993344
77,116,0.6,0.2,0.7266882800753383
77,116,0.7,0.0,5.311900339718565
77,116,0.7,0.1,2.963001634109551
77,116,0.7,0.2,0.5740826799142216
77,116,0.8,0.0,5.388283581151371
77,116,0.8,0.1,2.245690691083661
77,116,0.8,0.2,1.3032336956205306
77,116,0.9,0.0,5.300465806163925
77,116,0.9,0.1,2.2549759740107405
77,116,0.9,0.2,0.6113945960217322
77,117,0.5,0.0,5.663536792218353
77,117,0.5,0.1,3.283780432774618
77,117,0.5,0.2,0.8732718876841616
77,117,0.6,0.0,5.863754602310116
77,117,0.6,0.1,2.7331452052374523
77,117,0.6,0.2,0.6105254311825394
77,117,0.7,0.0,5.574508873918177
77,117,0.7,0.1,3.318550236214719
77,117,0.7,0.2,0.6080647328477724
77,117,0.8,0.0,5.596582491679419
77,117,0.8,0.1,2.520803673793738
77,117,0.8,0.2,0.7876971248869111
77,117,0.9,0.0,5.565514374335808
77,117,0.9,0.1,3.238847348747596
77,117,0.9,0.2,0.8068391038741911
61,261,0.5,0.0,2.73215252743238
61,261,0.5,0.1,2.1775730029973577
61,261,0.5,0.2,0.4923233905242448
61,261,0.6,0.0,2.076540619124872
61,261,0.6,0.1,1.7572359182927624
61,261,0.6,0.2,0.0979586702174426
61,261,0.7,0.0,2.577879164981498
61,261,0.7,0.1,2.122376802776193
61,261,0.7,0.2,0.1296862515986969
61,261,0.8,0.0,2.5643589340684816
61,261,0.8,0.1,1.6864565651043757
61,261,0.8,0.2,0.0887275536748983
61,261,0.9,0.0,1.979579250421404
61,261,0.9,0.1,2.152858475225472
61,261,0.9,0.2,0.2185583537457969
61,262,0.5,0.0,2.81558818287281
61,262,0.5,0.1,2.145892088456417
61,262,0.5,0.2,0.81773942420587
61,262,0.6,0.0,2.9351424746177024
61,262,0.6,0.1,2.329993765883808
61,262,0.6,0.2,0.6164180798060137
61,262,0.7,0.0,2.743924811220097
61,262,0.7,0.1,2.3735159404051203
61,262,0.7,0.2,0.537980673202723
61,262,0.8,0.0,2.7302954216613724
61,262,0.8,0.1,2.1649642380288405
61,262,0.8,0.2,0.4296158345885246
61,262,0.9,0.0,2.105746648629271
61,262,0.9,0.1,2.3731489637265373
61,262,0.9,0.2,0.3780082994561713
61,263,0.5,0.0,2.543996069139224
61,263,0.5,0.1,2.5691404761750576
61,263,0.5,0.2,0.4837059832873098
61,263,0.6,0.0,1.9453582612871507
61,263,0.6,0.1,1.8735160827134385
61,263,0.6,0.2,0.3002982560351181
61,263,0.7,0.0,2.493798185370043
61,263,0.7,0.1,2.0429911607811526
61,263,0.7,0.2,0.5231106067009339
61,263,0.8,0.0,2.4933916858176968
61,263,0.8,0.1,1.9190335759293295
61,263,0.8,0.2,0.4137179520215301
61,263,0.9,0.0,1.9253168223202124
61,263,0.9,0.1,2.2272103728149943
61,263,0.9,0.2,0.0968421069445373
62,261,0.5,0.0,0.5747425141776148
62,261,0.5,0.1,1.0329704948130465
62,261,0.5,0.2,0.1720236201937481
62,261,0.6,0.0,0.5648355550507063
62,261,0.6,0.1,0.9017004147815976
62,261,0.6,0.2,0.2234807890836041
62,261,0.7,0.0,0.5779682805294062
62,261,0.7,0.1,0.8550668625973934
62,261,0.7,0.2,0.1925802382866877
62,261,0.8,0.0,0.5895444748798546
62,261,0.8,0.1,1.0015511882293513
62,261,0.8,0.2,0.0868882045449552
62,261,0.9,0.0,0.561064669483061
62,261,0.9,0.1,0.935313543663435
62,261,0.9,0.2,0.279103570197682
62,262,0.5,0.0,0.5910632299350578
62,262,0.5,0.1,1.0964457521897764
62,262,0.5,0.2,0.2388991974924472
62,262,0.6,0.0,0.5567834814312711
62,262,0.6,0.1,0.8408410104299033
62,262,0.6,0.2,0.094212340013069
62,262,0.7,0.0,0.5618275109603825
62,262,0.7,0.1,0.7248472158756734
62,262,0.7,0.2,0.3831259299896725
62,262,0.8,0.0,0.557954084571854
62,262,0.8,0.1,0.912877812622277
62,262,0.8,0.2,0.1705389479022994
62,262,0.9,0.0,0.5450583050851527
62,262,0.9,0.1,1.0129364607467295
62,262,0.9,0.2,0.1018792868194502
62,263,0.5,0.0,0.5594102658635443
62,263,0.5,0.1,1.165209305323538
62,263,0.5,0.2,0.1440039899848813
62,263,0.6,0.0,0.5440085557993317
62,263,0.6,0.1,0.8538538294881874
62,263,0.6,0.2,0.2387223022335227
62,263,0.7,0.0,0.5840212654518346
62,263,0.7,0.1,0.6395051097836735
62,263,0.7,0.2,0.2001581796933145
62,263,0.8,0.0,0.5914556081129021
62,263,0.8,0.1,0.9451435505019692
62,263,0.8,0.2,0.0315951749471601
62,263,0.9,0.0,0.5628978460540761
62,263,0.9,0.1,0.921230063826382
62,263,0.9,0.2,0.1790248985046343
63,261,0.5,0.0,1.5684620422472637
63,261,0.5,0.1,1.4146953700573537
63,261,0.5,0.2,0.1800873632458053
63,261,0.6,0.0,1.6457772432259876
63,261,0.6,0.1,1.7725249210439742
63,261,0.6,0.2,0.1751110782528631
63,261,0.7,0.0,1.5195226082981872
63,261,0.7,0.1,1.809024610906107
63,261,0.7,0.2,0.1529050912712435
63,261,0.8,0.0,1.4793810817305104
63,261,0.8,0.1,1.7184871975444924
63,261,0.8,0.2,0.222271467370053
63,261,0.9,0.0,5.5554263323839725
63,261,0.9,0.1,1.7124404748992443
63,261,0.9,0.2,0.1589200180921164
63,262,0.5,0.0,1.5124643470531147
63,262,0.5,0.1,1.4569280477310436
63,262,0.5,0.2,0.0664357061165894
63,262,0.6,0.0,1.6558413118353226
63,262,0.6,0.1,1.6974040706245148
63,262,0.6,0.2,0.2034742540733933
63,262,0.7,0.0,1.486529869257183
63,262,0.7,0.1,1.626508961702692
63,262,0.7,0.2,0.1470110172157834
63,262,0.8,0.0,1.4468212022302094
63,262,0.8,0.1,1.5600136051650733
63,262,0.8,0.2,0.3107274518590159
63,262,0.9,0.0,5.409716917367594
63,262,0.9,0.1,1.100321495634912
63,262,0.9,0.2,0.0987645721603591
63,263,0.5,0.0,1.6092071716160348
63,263,0.5,0.1,1.0810146730512091
63,263,0.5,0.2,0.2057062565522649
63,263,0.6,0.0,1.74299272907931
63,263,0.6,0.1,1.185889743079164
63,263,0.6,0.2,0.1070074906341389
63,263,0.7,0.0,1.6412575948887422
63,263,0.7,0.1,1.4039362453534157
63,263,0.7,0.2,0.3459420382054095
63,263,0.8,0.0,1.5999103679728766
63,263,0.8,0.1,1.2844565041306932
63,263,0.8,0.2,0.0398372928435755
63,263,0.9,0.0,5.751840791318472
63,263,0.9,0.1,1.588956328313735
63,263,0.9,0.2,0.0435038650261621
108,148,0.5,0.0,4.575619617500535
108,148,0.5,0.1,2.879523476161598
108,148,0.5,0.2,0.6042914863312188
108,148,0.6,0.0,4.575619617500535
108,148,0.6,0.1,3.1343133901081544
108,148,0.6,0.2,0.6834422298815284
108,148,0.7,0.0,4.572072749931316
108,148,0.7,0.1,2.409823809383816
108,148,0.7,0.2,0.6094948443478909
108,148,0.8,0.0,4.403957298209988
108,148,0.8,0.1,2.765826682898993
108,148,0.8,0.2,0.6987063356302805
108,148,0.9,0.0,4.658569445518872
108,148,0.9,0.1,2.665577502707928
108,148,0.9,0.2,0.6721916228980156
108,149,0.5,0.0,4.3647187309574
108,149,0.5,0.1,2.8450946998777926
108,149,0.5,0.2,0.6029149225795045
108,149,0.6,0.0,4.3647187309574
108,149,0.6,0.1,3.173597247059206
108,149,0.6,0.2,0.7205185075316631
108,149,0.7,0.0,4.3647187309574
108,149,0.7,0.1,1.9998981581616293
108,149,0.7,0.2,0.7388161451134341
108,149,0.8,0.0,4.3647187309574
108,149,0.8,0.1,2.546758236512506
108,149,0.8,0.2,0.8133981497212783
108,149,0.9,0.0,4.551157479073898
108,149,0.9,0.1,2.869095230815116
108,149,0.9,0.2,0.4966597685379401
109,148,0.5,0.0,4.619123253005096
109,148,0.5,0.1,3.287954762004567
109,148,0.5,0.2,0.972339117151197
109,148,0.6,0.0,4.814446038068554
109,148,0.6,0.1,2.5397576449483985
109,148,0.6,0.2,0.8852919333326277
109,148,0.7,0.0,4.82672000785692
109,148,0.7,0.1,2.3400875104890524
109,148,0.7,0.2,0.911676872312304
109,148,0.8,0.0,3.928979575458553
109,148,0.8,0.1,2.5457451695106865
109,148,0.8,0.2,0.5874932823687669
109,148,0.9,0.0,4.615477714568701
109,148,0.9,0.1,2.5432063735310297
109,148,0.9,0.2,0.4402373470089156
109,149,0.5,0.0,3.2823792632851205
109,149,0.5,0.1,2.728396518990463
109,149,0.5,0.2,0.8021173390963874
109,149,0.6,0.0,3.394996065963178
109,149,0.6,0.1,2.8867617821309057
109,149,0.6,0.2,0.9592744789261332
109,149,0.7,0.0,3.674130613591605
109,149,0.7,0.1,3.03477880872377
109,149,0.7,0.2,1.0014086764899446
109,149,0.8,0.0,3.830966626197416
109,149,0.8,0.1,2.891506862128713
109,149,0.8,0.2,0.9141850097164408
109,149,0.9,0.0,3.154100286488809
109,149,0.9,0.1,2.751554863127298
109,149,0.9,0.2,0.7238978206101638
191,131,0.5,0.0,3.3536453647814994
191,131,0.5,0.1,3.3192119202848733
191,131,0.5,0.2,1.0499910669051236
191,131,0.6,0.0,3.471720145299264
191,131,0.6,0.1,3.1906095969647623
191,131,0.6,0.2,1.1493057773554032
191,131,0.7,0.0,3.5561206871798543
191,131,0.7,0.1,3.2187177884164946
191,131,0.7,0.2,0.9556527004173
191,131,0.8,0.0,3.1539472144038623
191,131,0.8,0.1,2.944292886212408
191,131,0.8,0.2,1.354891701107192
191,131,0.9,0.0,3.0799219950326204
191,131,0.9,0.1,3.201075388091878
191,131,0.9,0.2,1.2510850097464932
191,132,0.5,0.0,3.1732136384361134
191,132,0.5,0.1,3.223204700577781
191,132,0.5,0.2,1.253534379976056
191,132,0.6,0.0,3.3037005663647587
191,132,0.6,0.1,3.200606333659937
191,132,0.6,0.2,1.069904084952066
191,132,0.7,0.0,3.3475457248812406
191,132,0.7,0.1,3.4373520206854886
191,132,0.7,0.2,1.1406698767794516
191,132,0.8,0.0,3.080476008870077
191,132,0.8,0.1,3.1235636143336105
191,132,0.8,0.2,0.8515373085848843
191,132,0.9,0.0,2.8568494431909333
191,132,0.9,0.1,3.003354317773688
191,132,0.9,0.2,1.128174493085707
191,133,0.5,0.0,3.103595530475957
191,133,0.5,0.1,3.0189684227121845
191,133,0.5,0.2,1.194260913609238
191,133,0.6,0.0,3.3302974699914447
191,133,0.6,0.1,3.18258027444036
191,133,0.6,0.2,1.1354804768871922
191,133,0.7,0.0,3.415933228020111
191,133,0.7,0.1,3.64037765263864
191,133,0.7,0.2,1.261629324223156
191,133,0.8,0.0,2.985648409349567
191,133,0.8,0.1,3.420250507564167
191,133,0.8,0.2,1.3920474491264248
191,133,0.9,0.0,2.788893922416774
191,133,0.9,0.1,3.364745531546496
191,133,0.9,0.2,1.279101857645724
192,131,0.5,0.0,2.558804382637776
192,131,0.5,0.1,2.6326635618971004
192,131,0.5,0.2,0.7661731084593733
192,131,0.6,0.0,2.4323919442798445
192,131,0.6,0.1,3.1581471948948785
192,131,0.6,0.2,0.7798665881630669
192,131,0.7,0.0,2.5857097721243267
192,131,0.7,0.1,2.973599609346712
192,131,0.7,0.2,0.7395694378412934
192,131,0.8,0.0,2.936230841138844
192,131,0.8,0.1,3.3026509791898317
192,131,0.8,0.2,0.9149263046556584
192,131,0.9,0.0,2.4323919442798445
192,131,0.9,0.1,2.6938299340923617
192,131,0.9,0.2,1.2431590276393385
192,132,0.5,0.0,2.4152463008542853
192,132,0.5,0.1,3.840217263229327
192,132,0.5,0.2,1.3701776076383911
192,132,0.6,0.0,2.4152463008542853
192,132,0.6,0.1,2.7636629317894137
192,132,0.6,0.2,0.6417259581392667
192,132,0.7,0.0,2.46736187386402
192,132,0.7,0.1,2.8400810835504355
192,132,0.7,0.2,0.5406565563702799
192,132,0.8,0.0,2.7538984650043865
192,132,0.8,0.1,3.015792431884778
192,132,0.8,0.2,1.0682807755903596
192,132,0.9,0.0,2.5729585882986417
192,132,0.9,0.1,3.23414905709582
192,132,0.9,0.2,1.0709099902839725
192,133,0.5,0.0,2.524375255367918
192,133,0.5,0.1,3.3372210156732782
192,133,0.5,0.2,1.3132495477701696
192,133,0.6,0.0,2.524375255367916
192,133,0.6,0.1,2.7868592268829406
192,133,0.6,0.2,0.5093900936244449
192,133,0.7,0.0,2.674414520949565
192,133,0.7,0.1,2.528865021479911
192,133,0.7,0.2,1.0846364265446198
192,133,0.8,0.0,3.0281274665220987
192,133,0.8,0.1,2.6747920311396403
192,133,0.8,0.2,0.9194378532796694
192,133,0.9,0.0,2.524375255367916
192,133,0.9,0.1,3.259340640629615
192,133,0.9,0.2,0.6012553245278731
193,131,0.5,0.0,2.8909349761740835
193,131,0.5,0.1,3.640129171658975
193,131,0.5,0.2,1.4030417385540463
193,131,0.6,0.0,2.930411041036366
193,131,0.6,0.1,3.3291170068343785
193,131,0.6,0.2,0.991309844061611
193,131,0.7,0.0,3.07869688465834
193,131,0.7,0.1,3.832648462173173
193,131,0.7,0.2,0.9676831213668072
193,131,0.8,0.0,2.7270720500355523
193,131,0.8,0.1,3.610660116904734
193,131,0.8,0.2,1.074741362319875
193,131,0.9,0.0,2.834549405014645
193,131,0.9,0.1,3.248282931775792
193,131,0.9,0.2,0.9851393122925582
193,132,0.5,0.0,3.039349815183769
193,132,0.5,0.1,4.24182458067437
193,132,0.5,0.2,0.9779147836241932
193,132,0.6,0.0,3.114174955220076
193,132,0.6,0.1,3.899463051929789
193,132,0.6,0.2,1.5825414801488549
193,132,0.7,0.0,3.1134720393743365
193,132,0.7,0.1,4.010794045851183
193,132,0.7,0.2,1.292524909096608
193,132,0.8,0.0,3.2591829103870573
193,132,0.8,0.1,3.760797612698622
193,132,0.8,0.2,1.1282688104579537
193,132,0.9,0.0,3.084039319947573
193,132,0.9,0.1,2.508556248994664
193,132,0.9,0.2,0.9359620648430784
193,133,0.5,0.0,2.571769537683052
193,133,0.5,0.1,3.3970781994123955
193,133,0.5,0.2,0.7257940770973867
193,133,0.6,0.0,2.513499553639305
193,133,0.6,0.1,3.4003864890679107
193,133,0.6,0.2,0.8596648548944934
193,133,0.7,0.0,2.6275128304032838
193,133,0.7,0.1,2.80737391109046
193,133,0.7,0.2,1.1709039867116289
193,133,0.8,0.0,2.7253469968628554
193,133,0.8,0.1,3.599290268250913
193,133,0.8,0.2,1.0277046434370476
193,133,0.9,0.0,2.5268830307008034
193,133,0.9,0.1,3.38759403163092
193,133,0.9,0.2,0.6405233516309714
66,226,0.5,0.0,6.165444143292971
66,226,0.5,0.1,1.541546602684729
66,226,0.5,0.2,0.3261924670352911
66,226,0.6,0.0,6.165444143292971
66,226,0.6,0.1,1.4225920742998994
66,226,0.6,0.2,0.0798951263190392
66,226,0.7,0.0,6.165444143292971
66,226,0.7,0.1,1.5242861075281624
66,226,0.7,0.2,0.1041215850349903
66,226,0.8,0.0,1.778877359071549
66,226,0.8,0.1,1.4968677595791444
66,226,0.8,0.2,0.1900883171279677
66,226,0.9,0.0,6.332084025151426
66,226,0.9,0.1,1.4733852777122998
66,226,0.9,0.2,0.1221957247443263
66,227,0.5,0.0,5.964957562153165
66,227,0.5,0.1,1.4804955248257643
66,227,0.5,0.2,0.050498331119881
66,227,0.6,0.0,5.964957562153165
66,227,0.6,0.1,1.7240624729571916
66,227,0.6,0.2,0.2142223176552438
66,227,0.7,0.0,5.964957562153165
66,227,0.7,0.1,1.6683608868183892
66,227,0.7,0.2,0.2223933638085125
66,227,0.8,0.0,1.766165478104888
66,227,0.8,0.1,1.3693451413264182
66,227,0.8,0.2,0.2781759090581097
66,227,0.9,0.0,6.328295133135935
66,227,0.9,0.1,1.3805396489603012
66,227,0.9,0.2,0.1261438222330646
67,226,0.5,0.0,0.900183581472886
67,226,0.5,0.1,1.244585047656912
67,226,0.5,0.2,0.1965003285860209
67,226,0.6,0.0,0.6911416247868498
67,226,0.6,0.1,1.41514572114618
67,226,0.6,0.2,0.2198325369236933
67,226,0.7,0.0,0.6842840664144934
67,226,0.7,0.1,0.8816815971281535
67,226,0.7,0.2,0.180120653988915
67,226,0.8,0.0,0.842237104419512
67,226,0.8,0.1,1.1196852587712058
67,226,0.8,0.2,0.1112148418322611
67,226,0.9,0.0,0.6885969469731581
67,226,0.9,0.1,1.0027143422919045
67,226,0.9,0.2,0.3329568423022309
67,227,0.5,0.0,0.9840799010883768
67,227,0.5,0.1,1.2086091862076138
67,227,0.5,0.2,0.098065381879163
67,227,0.6,0.0,0.7512765828078312
67,227,0.6,0.1,1.2661796694708354
67,227,0.6,0.2,0.3386079287503634
67,227,0.7,0.0,0.7550912803443843
67,227,0.7,0.1,0.955250087338273
67,227,0.7,0.2,0.2747760158744246
67,227,0.8,0.0,0.8747311827638171
67,227,0.8,0.1,1.4871046342371592
67,227,0.8,0.2,0.2402620437605414
67,227,0.9,0.0,0.7676318995349849
67,227,0.9,0.1,0.744997496371095
67,227,0.9,0.2,0.1510236306795871
186,356,0.5,0.0,2.645037023055634
186,356,0.5,0.1,2.333461706599522
186,356,0.5,0.2,0.4754663929641243
186,356,0.6,0.0,2.717788893802624
186,356,0.6,0.1,2.464357841486956
186,356,0.6,0.2,0.256280591986215
186,356,0.7,0.0,2.751427785865649
186,356,0.7,0.1,2.5146366757180694
186,356,0.7,0.2,0.1799575156502779
186,356,0.8,0.0,2.645037023055634
186,356,0.8,0.1,1.967275356989278
186,356,0.8,0.2,0.2629180590573572
186,356,0.9,0.0,2.69044278026489
186,356,0.9,0.1,2.4034767810017605
186,356,0.9,0.2,0.5565953316224697
186,357,0.5,0.0,3.124698197605253
186,357,0.5,0.1,2.512337595811172
186,357,0.5,0.2,0.1358871791964553
186,357,0.6,0.0,3.232092803323063
186,357,0.6,0.1,2.054296449521548
186,357,0.6,0.2,0.2737243844867194
186,357,0.7,0.0,3.232092803323063
186,357,0.7,0.1,2.240762677196729
186,357,0.7,0.2,0.2441440622623734
186,357,0.8,0.0,3.124698197605253
186,357,0.8,0.1,2.3536903131946207
186,357,0.8,0.2,0.3253981356654822
186,357,0.9,0.0,3.1714423764165964
186,357,0.9,0.1,2.0526122238322344
186,357,0.9,0.2,0.3081489055645061
187,356,0.5,0.0,2.4782165743616518
187,356,0.5,0.1,2.315429590106321
187,356,0.5,0.2,0.6234870750015453
187,356,0.6,0.0,2.411927841908112
187,356,0.6,0.1,2.396129866104173
187,356,0.6,0.2,0.300270042859486
187,356,0.7,0.0,2.519067533095095
187,356,0.7,0.1,2.452590278606113
187,356,0.7,0.2,0.2351390758538158
187,356,0.8,0.0,2.4782165743616518
187,356,0.8,0.1,2.346364105237056
187,356,0.8,0.2,0.4607416934386243
187,356,0.9,0.0,2.411927841908112
187,356,0.9,0.1,2.831892400008829
187,356,0.9,0.2,0.4623061958999503
187,357,0.5,0.0,2.511696278380402
187,357,0.5,0.1,2.10228240935756
187,357,0.5,0.2,0.2750167050300121
187,357,0.6,0.0,2.445257022260945
187,357,0.6,0.1,2.8755881622679027
187,357,0.6,0.2,0.2497862248533628
187,357,0.7,0.0,2.553777796872506
187,357,0.7,0.1,2.867090299994468
187,357,0.7,0.2,0.3818833784648934
187,357,0.8,0.0,2.6157713401849776
187,357,0.8,0.1,2.2656039032916624
187,357,0.8,0.2,0.3908921817018456
187,357,0.9,0.0,2.428557784383633
187,357,0.9,0.1,2.078997764752657
187,357,0.9,0.2,0.0277304695134326
94,34,0.5,0.0,3.2567082662443863
94,34,0.5,0.1,4.916881834377632
94,34,0.5,0.2,4.697597675498588
94,34,0.6,0.0,3.1224070517019253
94,34,0.6,0.1,4.78503038102008
94,34,0.6,0.2,4.416680931437216
94,34,0.7,0.0,3.348533237933044
94,34,0.7,0.1,5.027329569638445
94,34,0.7,0.2,4.4927214783149285
94,34,0.8,0.0,3.069578487925334
94,34,0.8,0.1,5.0973966830407385
94,34,0.8,0.2,4.32864361459932
94,34,0.9,0.0,3.254855456871024
94,34,0.9,0.1,4.880365854896003
94,34,0.9,0.2,4.720066474913511
94,35,0.5,0.0,2.862364454993843
94,35,0.5,0.1,5.01928355117823
94,35,0.5,0.2,4.692143452525732
94,35,0.6,0.0,3.085745737163725
94,35,0.6,0.1,4.901030514263709
94,35,0.6,0.2,4.271105939473752
94,35,0.7,0.0,3.0073564546817817
94,35,0.7,0.1,4.713387644585817
94,35,0.7,0.2,4.105825160841617
94,35,0.8,0.0,2.814882714941092
94,35,0.8,0.1,4.904291780119112
94,35,0.8,0.2,4.490436314978169
94,35,0.9,0.0,3.02131737031122
94,35,0.9,0.1,4.497524372940184
94,35,0.9,0.2,4.230618955085315
95,34,0.5,0.0,3.796529387341991
95,34,0.5,0.1,5.288372672773583
95,34,0.5,0.2,4.110447939846305
95,34,0.6,0.0,3.588477804197593
95,34,0.6,0.1,5.08815244310549
95,34,0.6,0.2,5.0959045918310055
95,34,0.7,0.0,3.611801252365844
95,34,0.7,0.1,4.777194478143844
95,34,0.7,0.2,4.72867890136562
95,34,0.8,0.0,3.3921219254147976
95,34,0.8,0.1,4.74758736633792
95,34,0.8,0.2,4.1920863000761805
95,34,0.9,0.0,3.518037899870196
95,34,0.9,0.1,4.723480094886774
95,34,0.9,0.2,4.449660842759587
95,35,0.5,0.0,3.247050279610278
95,35,0.5,0.1,5.437750795225859
95,35,0.5,0.2,3.744756982066981
